touchpoint_id,account_id,date_key,channel_key,campaign_key,ad_spend,impressions,clicks,click_through_rate,cost_per_click,landing_page_visits,form_submissions,demo_requests,mql_generated,sql_generated,opportunities_created,deal_closed,deal_value,sales_cycle_days,roi,roas,cost_per_acquisition,estimated_ltv,engagement_score,email_opens,email_clicks,content_downloads
24137,1319,20240927,120,5,4511.38,457701,5848,22.15,48.26,1429,76,426,70,70,59,0,0,86,-100,0,0,0,0,0,22,4
24138,1845,20240725,84,32,10665.66,412991,13180,3.51,81.51,1682,436,415,296,8,61,0,0,36,-100,0,0,0,68,41,15,11
24139,1604,20241115,250,25,6472,162386,2501,16.07,84.9,7366,1104,84,242,117,67,0,0,278,-100,0,0,0,38,48,4,9
24140,1001,20240624,12,10,10783.51,267876,12410,6.11,152.18,720,1414,183,231,8,27,0,0,108,-100,0,0,0,81,28,5,16
24141,1435,20240904,262,13,7948.58,212573,1984,12.55,186.15,1403,1626,17,224,96,37,0,0,211,-100,0,0,0,20,1,20,9
24143,1136,20240922,95,24,5245.7,0,0,21.68,290.33,2383,101,93,225,126,77,0,0,380,-100,0,0,0,74,44,23,18
24144,1196,20240815,302,25,2157.84,485256,1900,13.7,393.69,4212,946,401,101,101,13,0,0,369,-100,0,0,0,17,29,22,19
24145,1133,20241115,135,26,828.34,484278,1637,20.63,133.83,2405,1099,455,186,43,60,0,0,0,-100,0,0,0,71,45,3,16
24146,1086,20240229,344,19,4517.14,13086,11742,10.64,168.44,4160,159,155,16,16,31,0,0,360,-100,0,0,0,137,45,3,12
24148,1807,20240730,259,22,1456.16,526,526,22.77,285.85,2012,228,246,205,57,13,0,0,324,-100,0,0,0,117,25,21,10
24149,1791,20240430,164,10,737.548,40662,5994,4.14,360.38,1236,621,1,42,42,74,0,0,281,-100,0,0,0,14,48,15,13
24150,1324,20240226,288,35,11224.31,377374,3683,14.23,334.39,4987,118,39,246,119,41,0,0,256,-100,0,0,0,50,20,18,12
24151,1180,20241108,11,38,5769.555,399279,896,15.99,91.91,1927,800,246,259,53,8,0,0,0,-100,0,0,0,137,34,17,0
24152,1516,20240804,238,5,5769.555,414116,14903,15.62,292.7,2348,333,294,273,141,44,0,0,245,-100,0,0,0,10,0,9,16
24153,1638,20241222,191,13,11145.01,207984,11647,14.01,421.7,4995,1787,367,295,40,29,0,0,368,-100,0,0,0,120,36,11,11
24154,1175,20241221,269,25,8417.14,268754,0,19.97,474.668,2476,184,229,278,148,74,0,0,257,-100,0,0,0,13,22,20,1
24156,1021,20240319,81,1,9257.4,216336,5994,16.74,144.09,205,1145,497,165,0,3,0,0,0,-100,0,0,0,142,40,23,14
24157,1105,20240123,99,29,7361.7,346285,1619,22.21,25.296,3337,1495,37,11,11,28,0,0,42,-100,0,0,0,139,35,24,12
24158,1578,20240315,55,12,8276.36,340209,13744,22.92,89.59,2095,1067,427,294,55,23,0,0,144,-100,0,0,0,111,44,8,15
24159,1443,20240905,212,22,6750.4,110603,3357,4.85,333.67,4357,559,48,131,71,19,0,0,84,-100,0,0,0,72,46,14,13
24160,1775,20240127,33,21,4297,49145,13871,15.24,225.79,7572,777,359,38,38,58,0,0,360,-100,0,0,0,72,44,19,7
24161,1049,20240516,99,21,3459.96,329442,0,7.37,281.79,4381,1375,373,31,31,77,0,0,151,-100,0,0,0,19,9,9,18
24162,1528,20240310,128,29,2152.54,185873,14568,18.21,40.93,1373,587,234,147,56,15,0,0,51,-100,0,0,0,117,49,21,11
24163,1145,20240105,242,36,4280.32,381128,13014,2.45,213.88,6871,1132,350,18,18,79,0,0,0,-100,0,0,0,45,47,8,9
24164,1340,20240913,231,3,6943.91,209245,3627,3.54,97.82,6721,1552,488,257,14,38,1,87341.86574013489,327,1157.8196684596269,12.578196684596271,6943.91,104810.23888816188,0,14,6,13
24165,1762,20240923,145,16,7071.07,231570,12372,16.98,344.49,4466,1884,42,27,27,15,0,0,139,-100,0,0,0,142,25,20,3
24166,1855,20240925,165,10,5769.555,0,0,13.93,210.36,3414,1153,335,274,70,40,0,0,291,-100,0,0,0,96,41,11,13
24167,1354,20240503,202,18,10559.13,416703,9104,22.45,330.08,223,1314,376,267,128,13,1,121668.37289042251,62,1052.257552378108,11.52257552378108,10559.13,146002.04746850702,111,24,0,4
24168,1075,20240730,364,16,7839.59,259567,8698,1.71,61.37,7676,304,256,200,6,73,0,0,298,-100,0,0,0,91,33,1,10
24169,1802,20240112,144,19,2092.09,311196,792,17.69,57.74,1913,162,204,235,140,26,0,0,133,-100,0,0,0,43,49,24,18
24170,1794,20240615,352,28,737.548,26163,3527,18,293.28,1677,953,165,128,110,14,0,0,0,-100,0,0,0,59,41,17,0
24171,1578,20240611,330,9,2402.63,480420,14912,20.82,445.9,768,524,482,21,21,24,0,0,218,-100,0,0,0,122,1,3,11
24172,1637,20240616,290,2,10901.82,242677,6740,19.38,372.94,2282,16,130,76,76,11,1,72204.86999723026,26,562.3194108619501,6.623194108619502,10901.82,86645.84399667631,41,41,13,7
24173,1319,20240512,153,4,6833.47,276137,5643,13.21,402.45,4185,538,434,262,24,71,1,11945.628423318723,198,74.81057827602555,1.7481057827602555,6833.47,14334.754107982468,75,22,21,9
24174,1087,20240110,74,36,10190.85,443037,4756,7.53,100.13,2505,1145,290,14,14,26,0,0,215,-100,0,0,0,87,45,12,2
24175,1553,20240209,377,6,2849.99,457494,14519,10.16,254.7,3060,1904,453,285,42,27,0,0,232,-100,0,0,0,113,19,7,6
24176,1698,20240626,186,36,8533.07,50081,3314,13.3,442.3,3106,1927,289,152,134,73,1,51564.725272829455,149,504.2927723882431,6.042927723882431,8533.07,61877.67032739535,66,15,6,14
24177,1866,20240419,88,7,5769.555,282657,6774,1.71,468.25,4364,938,411,102,102,34,0,0,233,-100,0,0,0,106,14,8,4
24178,1892,20240106,242,4,9723.95,67540,9408,2.72,28.99,2592,1169,405,183,98,50,1,32756.549158878755,251,236.86463997530583,3.3686463997530587,9723.95,39307.85899,134,35,3,10
24179,1847,20240228,105,12,6449.39,167119,1138,13.79,80.16,2901,64,392,247,144,5,0,0,298,-100,0,0,0,142,31,16,6
24180,1778,20240408,346,6,9532.46,461830,5410,24.24,52.07,2025,1316,359,66,15,36,0,0,0,-100,0,0,0,117,43,10,5
24181,1783,20240314,105,24,11228.56,205615,9409,9.72,85.15,7096,1366,250,115,34,4,0,0,239,-100,0,0,0,14,49,18,19
24182,1042,20240111,57,25,11274.85,252798,0,20.07,79.09,7811,137,466,99,99,55,0,0,32,-100,0,0,0,44,8,9,6
24183,1093,20240405,194,9,1548.97,220955,6347,9.86,237.55,1561,601,387,100,100,58,0,0,218,-100,0,0,0,0,22,22,10
24185,1727,20240331,276,6,1406.16,85134,1287,21.13,40.73,889,775,429,143,49,50,0,0,346,-100,0,0,0,91,44,6,16
24186,1507,20240604,40,25,11074.9,29144,13395,16.61,161.58,1934,1695,164,288,81,75,0,0,25,-100,0,0,0,74,33,18,10
24187,1529,20240229,25,29,11274.85,44148,2925,3.75,450.38,4354,111,367,260,62,40,1,50975.21148076696,48,352.11432064077974,4.521143206407798,11274.85,61170.25377692035,34,21,22,12
24188,1265,20240426,293,13,6020.12,268296,8143,11.18,231.57,2634,0,222,74,74,22,0,0,176,-100,0,0,0,32,42,11,13
24189,1626,20241109,270,11,11274.85,158813,2601,6.02,367.77,6896,751,225,186,144,43,0,0,38,-100,0,0,0,52,48,14,11
24190,1292,20240701,92,2,9206.59,166027,5188,16.84,120.48,873,1941,129,134,134,71,0,0,202,-100,0,0,0,15,38,15,3
24191,1464,20240807,30,12,8366.47,149857,598,11.88,233.21,4827,1981,159,245,149,1,0,0,299,-100,0,0,0,109,26,20,2
24192,1804,20241207,80,27,6990.06,142526,6953,7.81,441.84,6486,910,5,297,60,30,0,0,231,-100,0,0,0,24,26,20,3
24193,1560,20240305,240,3,4910.99,445212,11757,14.13,448.3,2685,1116,336,247,50,33,0,0,294,-100,0,0,0,12,7,23,8
24194,1819,20240220,372,41,11274.85,306153,11659,22.68,75.36,4465,1912,34,87,39,44,0,0,20,-100,0,0,0,116,27,19,2
24196,1887,20241117,4,24,9640.33,90398,3571,24.17,170.52,7314,1019,118,147,62,13,0,0,124,-100,0,0,0,57,12,19,2
24197,1095,20240222,55,43,4441.06,156702,592,17.94,146.06,5860,1347,387,269,93,52,0,0,280,-100,0,0,0,80,28,13,2
24198,1326,20240503,318,33,9051.29,115408,12100,24.24,207.39,1849,59,99,259,110,24,0,0,276,-100,0,0,0,0,30,14,3
24201,1068,20240831,316,13,11274.85,263210,3078,16.98,25.296,1257,82,379,207,101,48,0,0,262,-100,0,0,0,37,27,6,18
24202,1758,20241224,288,39,6709.68,421518,3950,3.61,117.12,7229,1269,266,159,30,54,0,0,0,-100,0,0,0,16,48,22,9
24203,1077,20240717,342,21,5920.43,0,0,1.71,323.03,2697,1541,48,151,59,14,1,47640.84478480625,28,704.6855512995888,8.046855512995888,5920.43,57169.01374,0,1,19,19
24204,1208,20240910,299,16,9037.68,351715,3494,23.42,332.22,7133,340,137,191,24,55,1,64582.18999485904,170,614.5881464585938,7.145881464585938,9037.68,77498.62799383084,95,21,0,19
24206,1766,20240614,302,35,5941.64,400941,9022,10.84,103.28,707,1236,254,212,3,47,0,0,51,-100,0,0,0,71,44,8,7
24207,1221,20241216,131,25,6749.25,359410,1203,10.76,209.06,4442,1657,432,54,47,4,0,0,308,-100,0,0,0,24,37,13,3
24208,1262,20240404,300,34,11274.85,206962,6612,2.61,262.77,5004,1992,286,148,41,27,0,0,117,-100,0,0,0,38,35,2,7
24209,1410,20241121,220,23,9674.21,344250,9813,20.2,86.98,4135,353,38,109,109,53,0,0,338,-100,0,0,0,0,39,0,13
24210,1331,20240921,251,21,737.548,65645,2177,15.29,474.668,3535,1892,379,85,85,36,0,0,91,-100,0,0,0,93,31,23,8
24211,1344,20240619,33,34,9414.23,331687,13179,13.61,272.12,1221,767,208,16,16,66,0,0,47,-100,0,0,0,70,25,15,13
24212,1771,20240514,248,8,6060.56,159620,10813,21.64,32.92,1508,1375,13,249,109,2,0,0,0,-100,0,0,0,86,38,15,8
24213,1820,20240516,312,15,2806.45,128559,0,22.8,388.54,3614,418,179,135,42,8,0,0,143,-100,0,0,0,119,19,8,19
24214,1074,20241216,296,37,10249.35,0,0,3.65,474.668,676,501,493,92,44,52,1,123847.11018479853,0,1108.341116117593,12.083411161175931,10249.35,148616.5322217582,20,26,12,4
24215,1637,20240530,115,5,3282.85,412193,6628,17.35,74.28,4580,1976,196,196,63,55,0,0,30,-100,0,0,0,51,27,1,6
24216,1700,20241001,286,7,3878.91,70621,8871,7.07,25.296,3878,1809,143,274,23,9,0,0,209,-100,0,0,0,135,5,14,0
24217,1254,20241013,182,29,802.77,453742,3712,19.62,274.06,5097,1753,123,64,64,64,0,0,85,-100,0,0,0,110,28,0,1
24218,1833,20240526,131,20,5769.555,100675,12554,3.36,29.26,6417,622,306,65,65,46,0,0,0,-100,0,0,0,122,34,8,3
24219,1820,20240226,23,34,9554.82,202226,11116,5.11,43.06,3283,123,367,208,12,72,0,0,186,-100,0,0,0,0,12,16,17
24220,1747,20240222,57,28,1819.82,362794,4165,5.72,268.24,1066,1612,408,288,118,16,0,0,225,-100,0,0,0,45,5,5,1
24221,1762,20240811,157,22,5769.555,470717,4113,15.76,474.668,199,260,264,286,127,71,0,0,296,-100,0,0,0,0,37,17,11
24222,1332,20240627,357,17,4074.13,228715,12005,16.87,40.16,4564,608,186,190,97,76,0,0,86,-100,0,0,0,68,12,9,5
24223,1398,20240116,50,42,5769.555,424360,13709,23.01,277.64,4072,82,252,13,13,75,0,0,152,-100,0,0,0,0,35,21,0
24224,1345,20240312,33,9,11130.29,254245,0,2.32,254.59,326,522,381,157,125,45,0,0,129,-100,0,0,0,0,34,11,1
24225,1584,20240527,206,4,10080.95,369893,5123,17.26,307.89,3795,1009,439,202,116,48,0,0,265,-100,0,0,0,38,40,21,6
24226,1747,20240709,189,6,11274.85,184877,3335,1.71,439.84,1071,380,494,176,35,63,0,0,361,-100,0,0,0,142,6,8,8
24227,1836,20241119,311,11,2948.05,0,0,12.98,236.71,456,1222,407,207,93,66,0,0,372,-100,0,0,0,23,46,16,12
24228,1668,20241127,2,35,8408.03,25008,13762,11.78,284.79,145,342,26,149,34,68,0,0,140,-100,0,0,0,71,35,13,1
24229,1455,20240614,116,4,1462.12,49772,341,1.71,288.47,7723,1028,221,68,68,76,0,0,41,-100,0,0,0,79,12,16,19
24230,1115,20241130,318,35,5205.15,267827,7258,5.08,70.55,3476,88,50,238,127,79,0,0,34,-100,0,0,0,105,20,24,11
24231,1313,20240813,134,8,10168.54,173994,1966,20.14,125.77,6702,707,68,231,81,28,0,0,284,-100,0,0,0,114,18,1,13
24232,1228,20241106,52,27,737.548,412847,1914,7.95,109.53,4469,249,29,92,92,66,0,0,146,-100,0,0,0,92,32,6,11
24233,1834,20240323,102,19,5794.37,413799,10907,12.31,162.73,3661,1766,439,139,108,5,1,78670.64121126586,324,1257.7082790927377,13.577082790927376,5794.37,94404.76945351902,138,21,2,4
24234,1858,20240429,135,35,5244.62,216920,2283,10.16,116.08,1796,475,345,164,129,0,0,0,28,-100,0,0,0,110,23,20,18
24235,1245,20240802,374,21,8307.43,225410,607,5.05,171.13,6375,790,368,297,45,60,0,0,0,-100,0,0,0,13,15,14,1
24236,1818,20241220,4,12,2893.22,450883,0,23.55,333.41,1274,1575,157,297,90,27,1,43127.16665657774,347,1390.628665,14.90628665,2893.22,51752.599987893285,0,17,18,7
24237,1526,20240706,162,30,2120.74,194375,2489,24.24,149.09,3636,1172,392,8,8,54,0,0,371,-100,0,0,0,90,32,9,13
24239,1427,20241016,320,10,7713.01,461964,2354,8.74,452.05,5983,325,309,245,43,6,0,0,118,-100,0,0,0,17,25,2,9
24240,1042,20240130,129,10,9033.82,76522,4012,16.84,456.72,1026,1281,252,178,78,58,1,73979.91469951853,250,718.9217263518482,8.189217263518481,9033.82,88775.89763942223,63,33,23,9
24241,1465,20240830,207,14,3000.62,498981,13270,16.35,446.52,3435,1886,58,218,15,57,0,0,364,-100,0,0,0,90,47,21,10
24242,1622,20241211,309,4,5769.555,313006,10467,17.57,208.42,3668,1185,225,127,127,24,0,0,339,-100,0,0,0,89,21,20,4
24243,1278,20240628,226,4,10541.59,482975,12715,12.73,351.22,4922,805,309,224,90,79,0,0,398,-100,0,0,0,35,19,10,6
24244,1836,20240923,35,11,2515.75,0,0,3.21,148.79,2126,505,7,8,8,51,0,0,307,-100,0,0,0,0,44,7,14
24245,1019,20241101,26,33,5044.72,48796,9145,12.83,370.24,6297,1236,252,57,57,55,0,0,233,-100,0,0,0,26,20,7,17
24246,1066,20240725,152,22,5648.58,430519,10572,22.04,474.668,4926,1778,382,182,102,5,0,0,14,-100,0,0,0,26,30,2,2
24247,1167,20240731,332,3,2288.65,334329,68,8.55,425.99,3935,1899,147,156,117,23,1,107331.35125833472,146,4589.723254247469,46.89723254,2288.65,128797.62151000166,76,34,15,14
24248,1585,20240412,357,3,6273.91,380281,8813,22.21,107.07,5780,993,272,76,54,16,0,0,294,-100,0,0,0,47,15,18,13
24249,1403,20240205,189,18,10975.77,329660,11462,17.72,258.03,252,858,272,290,121,78,0,0,141,-100,0,0,0,90,33,9,13
24250,1822,20240620,369,11,3292.68,479093,5423,23.74,426.45,3043,1143,398,67,67,47,0,0,10,-100,0,0,0,0,44,6,14
24252,1112,20240710,272,10,3738.92,396065,6209,7.33,169.71,3895,525,299,43,43,28,0,0,285,-100,0,0,0,16,17,10,0
24253,1274,20241226,85,28,11274.85,0,0,2.29,464.66,1279,1267,214,293,24,55,0,0,316,-100,0,0,0,142,17,10,2
24254,1407,20240530,355,33,5769.555,449096,755,1.71,419.36,7313,1041,420,74,2,26,0,0,102,-100,0,0,0,104,21,22,9
24255,1373,20240414,155,35,5769.555,354159,2050,22.65,26.28,238,371,297,200,50,73,0,0,196,-100,0,0,0,0,33,18,14
24256,1597,20240511,23,29,1754.29,418150,3854,14.33,474.668,187,212,443,1,1,71,0,0,140,-100,0,0,0,117,17,17,3
24257,1651,20240819,384,12,4436.24,231448,622,3.13,332.01,6440,575,61,68,67,62,0,0,359,-100,0,0,0,97,30,19,4
24258,1039,20240908,184,15,6656.58,32381,257,9.1,389.88,2786,813,364,252,79,31,1,129060.61758637756,239,1838.8427328504663,19.38842732850466,6656.58,154872.74110365307,36,13,20,19
24259,1105,20240502,98,31,8032.73,154164,7803,14.84,109.75,4746,1112,260,162,116,71,0,0,384,-100,0,0,0,91,0,7,4
24261,1793,20240918,85,23,10871.16,110663,13941,18.66,274.47,357,45,204,49,49,40,0,0,203,-100,0,0,0,103,13,9,12
24262,1414,20240219,253,12,4355.48,476230,13136,10.76,337.58,5386,1185,372,11,11,73,0,0,0,-100,0,0,0,108,24,6,3
24264,1635,20241110,282,3,3254.76,300618,1448,16.22,424.63,2313,949,180,31,0,5,0,0,173,-100,0,0,0,19,5,21,14
24265,1730,20240212,316,14,8197.03,315478,2930,9.43,127.17,430,340,127,186,69,62,0,0,279,-100,0,0,0,22,36,16,3
24266,1889,20240101,273,27,11113.48,177101,4755,2.21,56.24,3169,426,330,147,109,0,0,0,298,-100,0,0,0,0,48,15,8
24267,1061,20240611,41,20,11274.85,446220,9582,20.84,312.01,4182,1231,480,247,108,55,0,0,267,-100,0,0,0,79,16,14,16
24268,1612,20240715,90,15,8769.84,0,0,23.44,25.296,242,145,10,88,88,16,0,0,355,-100,0,0,0,67,23,21,9
24269,1307,20241115,33,24,11274.85,327408,9708,13.39,25.296,146,1220,66,203,59,23,0,0,97,-100,0,0,0,140,29,3,10
24271,1393,20241030,165,27,11274.85,358155,10171,10.36,25.296,7086,857,442,108,55,6,0,0,302,-100,0,0,0,27,10,22,10
24272,1204,20240220,267,25,10781.35,491199,11951,2.39,36.74,3668,158,279,130,95,0,0,0,125,-100,0,0,0,118,33,3,2
24273,1258,20240318,149,38,5769.555,429128,1582,20.15,204.33,6771,1258,86,61,61,12,1,54435.62480172824,280,843.4978053199637,9.434978053199638,5769.555,65322.74976207389,104,42,6,6
24274,1486,20240706,161,1,5715.77,149654,5622,13.76,197.23,3247,580,395,55,7,21,0,0,182,-100,0,0,0,121,3,10,4
24275,1517,20240624,221,23,4202.03,21443,3937,10.14,285.93,5196,1775,176,116,86,76,0,0,201,-100,0,0,0,142,40,3,6
24276,1446,20241122,73,2,737.548,403429,8767,18.38,129.47,1548,512,465,212,47,36,0,0,118,-100,0,0,0,73,44,16,9
24278,1180,20241206,156,26,1822.8,334193,4972,19.68,363.36,1623,1692,16,153,142,46,0,0,0,-100,0,0,0,126,40,5,9
24279,1342,20240216,113,20,737.548,4963,3851,20.62,119.31,7412,1048,456,179,6,77,0,0,228,-100,0,0,0,70,20,11,2
24280,1133,20240609,365,15,5769.555,296030,13144,21.76,25.296,7659,1637,274,20,20,75,0,0,399,-100,0,0,0,142,32,3,3
24281,1443,20241129,33,5,2827.01,340733,2229,11.97,100.99,4650,1068,398,68,68,43,1,109943.16461199967,292,3789.026378116797,38.89026378116797,2827.01,131931.7975343996,113,16,7,6
24282,1836,20240513,293,16,11226.74,339749,9802,16.65,201.27,2523,1566,248,192,95,27,0,0,0,-100,0,0,0,0,38,18,1
24283,1253,20241224,202,14,9761.73,169966,14050,14.97,430.52,7406,152,9,203,88,40,0,0,188,-100,0,0,0,120,49,3,8
24284,1265,20240701,357,35,11274.85,41772,9491,3.63,367.39,7003,771,246,221,27,13,0,0,200,-100,0,0,0,142,16,6,4
24285,1093,20241122,160,17,10583.51,40085,12673,6.36,318.4,7905,905,301,281,111,79,0,0,322,-100,0,0,0,21,15,18,18
24286,1662,20241129,213,11,8749.08,51783,3947,4.71,171.52,5647,1174,110,23,23,65,0,0,236,-100,0,0,0,123,38,7,18
24287,1411,20240825,213,9,7191.83,431584,10353,16.4,346.52,5578,314,285,133,105,3,0,0,323,-100,0,0,0,107,44,14,12
24288,1138,20240116,23,23,832.18,138666,2246,21.65,289.19,3445,614,265,129,80,72,0,0,0,-100,0,0,0,126,11,14,11
24289,1208,20240418,1,37,3226.4,211462,347,19.08,347.85,4262,549,161,259,125,40,0,0,124,-100,0,0,0,0,16,20,19
24290,1637,20241130,334,41,8543.36,361524,7785,9.74,474.668,1250,1920,33,128,100,19,0,0,97,-100,0,0,0,120,33,21,15
24291,1746,20240921,303,13,4844.11,404285,4066,16.62,399.89,3375,1432,226,296,132,45,0,0,196,-100,0,0,0,21,2,17,0
24292,1573,20241031,60,22,5769.555,20105,11915,10.54,228.68,4884,398,191,149,97,26,0,0,370,-100,0,0,0,133,15,23,4
24293,1307,20240919,133,30,1292.42,260484,6440,7.23,474.668,2568,323,300,68,68,63,0,0,182,-100,0,0,0,0,28,22,9
24294,1266,20240812,337,35,5769.555,492974,1321,22.39,101.05,1366,1472,75,284,143,0,0,0,252,-100,0,0,0,101,30,13,13
24295,1646,20240128,20,17,2559.35,195049,9374,5.52,317.12,7993,1645,233,284,36,52,1,64456.642235102416,300,2418.4770443707357,25.184770443707357,2559.35,77347.97068212289,37,16,23,10
24296,1318,20240424,127,32,10023.18,25845,11227,16.04,164.82,6250,973,149,222,31,19,0,0,119,-100,0,0,0,0,3,10,19
24297,1113,20241025,312,24,7973.04,481538,1554,18.89,51.12,2476,207,350,161,147,11,0,0,249,-100,0,0,0,113,18,0,11
24298,1378,20240526,69,40,5769.555,231346,0,15.65,474.668,113,202,283,98,59,49,0,0,96,-100,0,0,0,124,4,20,10
24299,1454,20240125,303,22,779.29,189249,0,3.44,248.07,1194,69,42,260,20,59,0,0,47,-100,0,0,0,27,15,14,14
24300,1191,20240517,198,25,2301.05,0,0,7.11,209.21,7105,1236,227,98,95,38,0,0,275,-100,0,0,0,13,28,17,7
24301,1891,20240205,114,3,5426.12,341936,1408,1.71,74.01,5409,159,143,12,12,36,0,0,194,-100,0,0,0,30,41,20,19
24302,1440,20240415,109,1,1880.95,120040,8985,19.09,391.52,1066,1645,437,100,48,36,0,0,245,-100,0,0,0,70,36,14,19
24303,1187,20240118,94,3,9163.08,337719,8129,5.03,110.76,5069,38,302,167,28,29,0,0,314,-100,0,0,0,0,36,8,9
24304,1831,20240928,118,36,9474.19,373131,9496,21.48,218.55,5247,1197,1,11,11,28,0,0,25,-100,0,0,0,114,8,7,16
24306,1089,20241018,306,27,5769.555,31250,2365,9.61,85.85,3132,1244,14,278,134,70,1,40158.06662531601,189,596.0340377258906,6.960340377258906,5769.555,48189.679950379206,0,11,19,13
24308,1819,20241008,86,29,5769.555,492469,13682,13.55,408.03,1301,149,440,59,59,1,0,0,391,-100,0,0,0,21,11,0,10
24309,1132,20240808,377,20,9461.43,211598,6191,15.05,474.668,7311,1763,67,64,16,56,0,0,12,-100,0,0,0,78,27,13,18
24311,1635,20240902,35,18,5769.555,332207,948,10.48,198.52,6979,206,354,190,41,21,1,55130.78410202087,272,855.5465560519116,9.555465560519115,5769.555,66156.94092242504,81,37,17,8
24313,1800,20241212,334,38,10728.85,0,0,19.8,471.2,5004,1356,370,202,128,50,0,0,381,-100,0,0,0,71,24,0,10
24314,1376,20240527,119,25,6733.01,365405,11574,19.77,379.56,1232,385,227,174,36,25,0,0,267,-100,0,0,0,46,31,14,17
24316,1692,20240625,41,17,6926.25,29051,675,6.97,362.26,3335,69,66,75,37,62,0,0,333,-100,0,0,0,130,25,2,5
24317,1099,20240610,275,28,3351.02,246956,11257,15.44,220.85,7472,815,219,127,79,71,0,0,192,-100,0,0,0,110,24,19,11
24318,1842,20240127,258,44,9754.48,205265,6381,15.42,385.41,463,1046,52,38,38,14,0,0,276,-100,0,0,0,0,43,6,9
24319,1034,20240409,164,18,10354.96,411398,2508,18.47,464.67,7758,206,455,181,84,14,0,0,376,-100,0,0,0,132,21,13,15
24320,1582,20240130,167,38,3490.22,467738,13091,2.86,108.06,859,1669,122,288,2,33,0,0,0,-100,0,0,0,0,29,15,11
24321,1171,20241203,335,4,5329.15,496663,2425,24.24,184.71,3750,1557,408,172,127,54,0,0,0,-100,0,0,0,62,47,4,16
24322,1366,20240926,126,29,2190.85,364098,9488,18.52,324.69,7582,140,312,115,75,64,0,0,351,-100,0,0,0,51,23,20,0
24323,1784,20241226,224,35,2900.58,481424,7968,7.33,260.59,1894,1010,140,29,29,0,0,0,378,-100,0,0,0,28,15,16,5
24324,1059,20240712,280,2,4064.99,72128,13938,6.83,243.12,3733,140,293,248,88,36,0,0,150,-100,0,0,0,113,41,0,9
24325,1181,20240704,109,31,10828.77,448662,14528,16.78,419.16,5557,177,333,293,103,70,0,0,356,-100,0,0,0,130,9,19,8
24326,1019,20240707,226,42,7532.61,255960,6044,3.36,375.03,4363,548,487,15,15,48,0,0,101,-100,0,0,0,74,8,23,8
24327,1226,20240611,200,14,7075.99,479196,6294,13.77,262.53,3102,1842,369,155,102,47,0,0,342,-100,0,0,0,87,43,22,0
24328,1473,20240828,295,41,11274.85,309632,2016,12.8,123.28,1326,1187,432,28,28,41,0,0,207,-100,0,0,0,14,23,14,0
24329,1095,20241226,233,5,9506.28,111655,13898,16.98,388.01,735,1352,192,172,85,52,1,6268.456250557403,334,-34.05983991,0.6594016008951349,9506.28,7522.147500668883,115,47,3,15
24331,1297,20240828,239,21,1535.8,377054,11857,20.45,460.47,5267,67,319,117,77,2,0,0,204,-100,0,0,0,96,47,17,19
24333,1175,20240917,242,29,3681.85,457841,13285,16.34,284.27,2855,777,280,220,54,28,1,74366.24372715183,372,1919.806448582963,20.198064485829637,3681.85,89239.49247258219,53,9,3,15
24334,1222,20241103,304,38,10017.04,110335,9573,24.24,308.1,4572,158,183,68,68,19,0,0,344,-100,0,0,0,104,32,7,16
24335,1615,20241104,146,23,9250.41,384157,13401,19.92,69.24,3033,519,462,117,82,69,0,0,10,-100,0,0,0,71,14,1,15
24336,1054,20240730,40,9,1788.1,341124,4969,9.57,253.43,2966,471,175,241,81,68,0,0,270,-100,0,0,0,24,17,17,5
24339,1403,20240711,307,17,2115.97,296598,6927,13.12,338.61,1962,709,492,96,58,46,1,27428.853794713126,103,1196.2780093627568,12.96278009362757,2115.97,32914.62455365575,100,24,7,9
24340,1318,20240105,110,44,2944.14,495076,10832,9.72,341.45,5051,1516,433,85,33,34,0,0,356,-100,0,0,0,0,34,7,11
24341,1867,20240602,154,9,10868.28,378496,7110,18.75,240.11,2775,160,258,34,34,50,0,0,197,-100,0,0,0,99,27,17,0
24342,1349,20240523,62,16,4420.38,48518,6802,12.29,414.11,2971,1882,155,162,76,15,0,0,148,-100,0,0,0,47,5,13,13
24343,1443,20241214,119,34,10994.02,216053,1891,11.72,289.08,7994,556,164,231,4,23,0,0,0,-100,0,0,0,62,5,6,12
24344,1833,20240220,298,14,9021.35,0,0,9.28,300.88,1691,1677,217,198,63,28,0,0,169,-100,0,0,0,120,6,24,9
24345,1580,20240523,31,1,5769.555,351970,740,1.71,87.92,3110,1623,443,24,24,43,0,0,359,-100,0,0,0,0,32,19,19
24346,1540,20240614,305,33,9651.72,161878,4914,20.92,234.55,7173,1825,93,58,38,47,0,0,337,-100,0,0,0,84,34,7,13
